fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['soulier', 'tatane', 'chaussure', 'pompe', 'grolle', 'godasse', 'bottine', 'botte']","['Schuh', 'Lackschuh', 'Stiefel']","['обувь', 'полуботи́нок', 'туфли', 'боти́нок', 'башма́к', 'Лёгкая обувь', 'о́бувь', 'ту́фля', 'сапоги', 'Сапоги']","['shoe', 'boot']","['鞋', '鞋子', '靴', '皮靴', '靴子', '长靴']","['zapato', 'bota']","['靴', 'シューズ', '長靴', 'ブーツ']","['신', '신발', '부츠']","['king', 'kingad', 'Saabas', 'saabas']","['kenkä', 'Saapas', 'saapas', 'varsikenkä']","['schoen', 'aansteker', 'laars', 'bot', 'laarsje']","['शू', 'जूता']","['scarpa', 'calzatura', 'stivale', 'scarpone']",shoe
"['peau', 'tégument', 'cuir', 'fourrure', 'dépouille']","['Haut', 'Pelz', 'Fell', 'Balg']","['кожа', 'мех', 'Мех', 'шку́ра', 'ко́жа', 'шерсть']","['skin', 'tegument', 'cutis', 'Cutis', 'fur', 'pelt']","['皮', '肌膚', '皮膚', '肌肤', '皮肤', '外皮', '毛皮', '兽皮']","['piel', 'cutis', 'tegumento', 'cuero', 'pelaje']","['肌', '皮膚', '毛皮']","['살갗', '피부', '모피']","['nahk', 'karusnahk', 'karvastik']","['iho', 'nahka', 'tegumentti', 'cutis', 'turkki', 'turkis', 'talja', 'vuota', 'päällys']","['vel', 'huid', 'skinhead', 'onderhuid', 'bont', 'pels', 'vacht']","['त्वचा', 'ऊर्णाजिन']","['pelle', 'buccia', 'cute', 'epidermide', 'pelliccia', 'pelle grezza', 'pelle non conciata', 'pelame']",skin
['jupe'],['Rock'],"['юбка', 'ю́бка']",['skirt'],"['裙子', '裙', '女裙']","['falda', 'saya', 'enaguas', 'pollera']",['スカート'],"['치마', '스커트']","['seelik', 'Seelik']",['hame'],['rok'],['स्कर्ट'],"['gonna', 'sottana', 'gonnella']",skirt
"['serpent', 'ophidien', 'serpentes']","['Schlange', 'Schlangen', 'Wurm']","['змея', 'змея́', 'змеи']","['snake', 'ophidian']","['蛇', '长虫', '長蟲']","['sierpe', 'serpiente', 'ofidio', 'culebra', 'Serpentes', 'víbora', 'serpentes', 'serpientes']","['蛇', 'ヘビ']",['뱀'],"['madu', 'maolised']","['käärmeet', 'käärme']","['slang', 'slangen']","['साँप', 'सर्प', 'नाग']","['serpente', 'serpe', 'biscia', 'serpentes', 'colubro', 'Serpente']",snake
"['chaussette', 'bas']","['Strumpf', 'Socke']","['носок', 'носки', 'носо́к']",['sock'],"['短襪', '襪子', '袜子']","['calcetín', 'media', 'calcetines']","['靴下', 'ソックス']",['양말'],"['Sokk', 'sokk']",['sukka'],['sok'],['मोज़ा'],"['calzino', 'calza', 'pedalino', 'calzetta']",sock
"['nigga', 'noir', 'black', 'nègre', 'Histoire du terme « nègre', 'Négroïde', 'négroïde', 'Nègre']","['Schwarzer', 'Schwarze', 'Nogger', 'Neger', 'Negride']","['негр', 'негро́ид', 'негроидная раса', 'Негроидная раса']","['blackamoor', 'Negroid', 'Black person', 'black', 'Black', 'Negro', 'African-American', 'negroid']","['尼格羅人', '黑人種', '尼格罗人种']","['negro', 'negroide', 'negra']","['ネグロイド', 'ニグロ']","['니그로 인종', '니그로']","['Negriidne rass', 'neeger', 'Neegrid', 'negriidne rass']","['Negridinen rotu', 'negridi', 'neekeri', 'negridinen rotu', 'tummaihoinen', 'murjaani', 'negroidi', 'musta']","['neger', 'zwarte', 'negroïde', 'negerin', 'moor', 'nikker', 'roetmop', 'zwart']",['नीग्रोइड्स'],"['negro', 'nero', 'negroide', 'moro']",spade
"['éponge', 'éponges', 'Porifera', 'parazoaire']","['Schwämme', 'Schwamm']",['губки'],"['marine sponge', 'sponges', 'poriferan', 'sponge', 'parazoan', 'Porifera']","['海绵', '多孔动物门']","['esponja', 'esponjas', 'poríferos', 'Porifera', 'poriferan', 'parazoan', 'poríforo', 'porifera']","['海綿動物', 'Porifera']","['해면동물', 'Porifera']","['käsn', 'käsnad']","['sienieläimet', 'sienieläin']","['spons', 'sponzen', 'sponsdieren']","['स्पंज', 'Porifera']","['porifera', 'spugna', 'Porifera']",sponge
"['cuillère', 'cuiller']",['Löffel'],['ложка'],['spoon'],"['匕', '匙', '勺子', '勺', '匙子', '调羹', '汤匙']",['cuchara'],"['スプーン', 'さじ']","['스푼', '숟가락']","['lusikas', 'Lusikas']","['lusikka', 'kapusta']",['lepel'],"['चम्मच', 'चम्चा', 'चमचा']",['cucchiaio'],spoon
"['source', 'origine', 'début', 'racine']","['Quelle', 'Anfang', 'Ursprung', 'Wurzel', 'Entstehung']","['родник', 'ключ', 'студене́ц', 'родни́к', 'исто́чник', 'происхожде́ние', 'нача́ло']","['spring', 'outpouring', 'outflow', 'fountain', 'natural spring', 'beginning', 'root', 'origin', 'rootage']","['源泉', '泉', '泉水', '喷泉', '源头', '源頭', '起源', '起始', '本源', '根', '起因', '开始', '根源', '开端']","['manantial', 'fuente', 'vertiente', 'surtidor', 'brollador', 'fuente natural', 'emanación', 'raíz', 'inicio', 'origen', 'venero', 'nacimiento', 'germen', 'principio']","['泉', '湧水', '温泉', '起源', '原初', '原因']","['샘터', '샘', '기원', '원인']","['allikas', 'läte', 'veesilm']","['lähde', 'ulosvirtaus', 'purkaus', 'luonnonlähde', 'alku', 'alkuperä', 'juuristo', 'juuri', 'alkulähde']","['bron', 'wel', 'fontein', 'aanvang', 'oorsprong', 'start', 'begin', 'herkomst', 'wortel', 'origine', 'oerbron', 'kiem']","['पानी का चश्मा', 'चश्मा', 'शुरुआत']","['sorgente', 'fonte', 'polla', 'scaturigine', 'radice', 'origine', 'provenienza']",spring
"['carré', 'Croisillon', 'croisillon', 'carré en je broertjte']","['Doppelkreuz', 'Quadrat', 'Quadrat en je zusje']","['знак решётки', 'Октоторп', 'квадрат', 'квадра́т']","['#', 'number sign', 'square', 'foursquare', 'second power']","['井號', '正方形', '平方', '二次幂']","['almohadilla', 'cuadrado', 'cuadro', 'cuadrado perfecto']","['番号記号', '正方形', '自乗', '平方', '二乗, nijō']","['해시 기호', '번호 기호', '정사각형', '평방']","['ruut', 'Ruut']","['ristikkomerkki', 'neliö', 'nelikulmio', 'Neliö', 'toinen potenssi']","['hekje', 'Hekje', 'vierkant', 'kwadraat', 'tweede macht']",['वर्गाकार'],"['cancelletto', 'quadrato']",square
"['timbre-poste', 'timbre', 'timbre postal']","['Briefmarke', 'Wertzeichen', 'Freimarke', 'Wert', 'Postwertzeichen', 'Marke']","['марка', 'ма́рка', 'почто́вая ма́рка', 'почтовая марка']","['stamp', 'postage', 'postage stamp']","['邮票', '郵票']","['estampilla', 'timbre postal', 'sello', 'sello postal', 'timbre', 'porte', 'franqueo', 'sello de correos']","['切手', '郵便切手']",['우표'],"['postmark', 'mark']","['postimerkki', 'merkki']","['postzegel', 'zegel', 'herenakkoord']","['टिकट', 'डाक टिकट', 'डाक-टिकट', 'स्टाम्प', 'डाक का टिकट']","['francobollo', 'francatura', 'affrancazione', 'affrancatura']",stamp
"['étoile', 'superstar', 'spécialiste', 'vedette', 'connaisseur', 'as', 'machine', 'expert', 'champion', 'Maven', 'virtuose', 'génie', 'bête', 'effet superstar', 'star', 'sommité']","['Stern', 'Sonne', 'Fixstern', 'Superstar', 'Expertin', 'Promi', 'Kennerin', 'Adept', 'Prominenter', 'Prominente', 'Experte', 'Kenner', 'Maven', 'Wunder-', 'Star', 'Meister']","['звезда', 'звезда́', 'специали́стка', 'ма́стер', 'до́ка', 'адепт', 'уме́лица', 'экспе́рт', 'знато́к', 'суперзвезда́', 'уме́лец', 'специали́ст', 'суперзвезда', 'Maven', 'спец', 'Суперзвезда']","['star', 'superstar', 'maven', 'intenditore', 'wiz', 'champion', 'whiz', 'mavin', 'hotshot', 'wizard', 'adept', 'genius', 'ace', 'virtuoso', 'sensation', 'whizz', 'Maven']","['星', '恒星', '恆星', '母恒星', '星章', '星标', '星形', '星形物', '超级明星', '超級明星', '专家', '超天才', '好手', '行家', '高手', '天才人物', '天才', '精明的人', '能手', '專家', 'Maven', '熟練的人', '明星', '熟练的人', '巨星']","['estrella', 'astro', 'superestrella', 'entendida', 'entendido', 'Adepto', 'adepto', 'Maven', 'experta', 'experto', 'diestro', 'crack', 'asistente', 'virtuoso', 'ducho', 'genio', 'maven', 'mavin', 'as', 'wiz', 'hacha']","['恒星', '星', '母恒星', 'スーパースター', '著名人', '花形', '有名人', '大物', 'アデプト', 'メイヴン']","['별', '항성', '외계 행성 주인별', '슈퍼스타', '유명인', '스타', '메이븐', '마벤']","['täht', 'Täht', 'superstaar', 'sepp', 'talent', 'adept', 'staar', 'Adept', 'kuulsus']","['tähti', 'kiintotähti', '-niekka', 'supertähti', 'ekspertti', 'tuntija', 'asiantuntija', 'taituri', 'taitaja', 'Adepti', 'ässä', 'taitoniekka', 'adepti', 'huippu-', 'mestari', 'nero', 'virtuoosi', 'velho', 'huippu']","['zon', 'ster', 'sterretje', 'vedette', 'superster', 'expert', 'zelf-benoemde expert', 'adept', 'Maven', 'deskundige', 'zelf-benoemde specialist', 'kanjer', 'hoogvlieger', 'kei', 'topper', 'genie', 'aas', 'kraan', 'bollebof', 'licht', 'meesteres', 'knapperd', 'grootmeester', 'meester', 'crack', 'coryfee', 'virtuoos', 'meesterbrein', 'specialist', 'bolleboos', 'raspaardje', 'uitblinker', 'duivelskunstenaar']","['तारा', 'सुपरसितारा', 'सितारा', 'प्रवीण', 'स्टार', 'सुपरस्टार']","['stella', 'astro', 'sole', 'superstar', 'Maven', 'diva', 'intenditore', 'adepto', 'star', 'primadonna', 'cannone', 'cima', 'demonio', 'mostro', 'mago', 'fuoriclasse', 'asso', 'fenomeno']",star
"['station', 'gare', 'gare ferroviaire', 'gare de chemin de fer']","['Bahnstation', 'Bahnhof', 'Eisenbahnhof', 'Haltestelle', 'Zugangsstelle', 'Eisenbahnstation', 'Bahnstelle', 'Verkehrsstation']","['вокзал', 'железнодорожная станция', 'ста́нция', 'вокза́л', 'железнодоро́жная ста́нция']","['railway station', 'train station', 'railroad station', 'railroad terminal', 'train depot']","['火车站', '火車站', '鐵路車站']","['estación de ferrocarril', 'estación de tren', 'estación ferroviaria', 'estación', 'estación de ferrocarriles', 'train depot', 'estación de trenes', 'terminal de ferrocarriles']","['鉄道駅', '駅']","['역', '철도역', '기차역']","['raudteejaam', 'rongijaam']","['rautatieasema', 'juna-asema', 'junapysäkki', 'asema']","['treinstation', 'stationsgebouw', 'spoorwegstation']",['रेलवे स्टेशन'],"['stazione dei treni', 'stazione ferroviaria', 'stazione', 'ferrovia']",station
"['tige', 'cylindre']","['Sprossachse', 'Strunk', 'Stiel', 'Stängel', 'Zylinder', 'Kreiszylinder']","['сте́бель', 'стебель', 'стебло́', 'цили́ндр', 'цилиндр']","['stem', 'stalk', 'plant stem', 'cylinder']","['茎', '莖', '连接或支撑部分', '柄', '树干', '圆柱体', '柱体', '圆柱', '柱']","['tallo', 'cilindro']","['茎', '円柱']","['줄기', '그루', '원기둥']","['vars', 'Silinder', 'silinder']","['varsi', 'Varsi', 'lieriö', 'sylinteri', 'ympyrälieriö', 'valssi']","['stengel', 'halm', 'steel', 'stok', 'stam', 'grondwoord', 'voorsteven', 'cilinder', 'rol', 'bus']","['तना', 'बेलन']","['fusto', 'caule', 'venatura centrale', 'gambo', 'stelo', 'cilindro']",stem
['cigare'],['Zigarre'],['сигара'],['cigar'],"['雪茄烟', '雪茄']","['cigarro', 'puro', 'cigarro puro', 'cigarrillo', 'chicote', 'tagarnina']","['葉巻きタバコ', '葉巻きたばこ']",['엽궐련'],"['Sigar', 'sigar']",['sikari'],['sigaar'],['सिगार'],['sigaro'],stick
"['bas', 'chaussette', 'fond']","['Strumpf', 'Socke']","['носок', 'носки', 'носо́к']","['sock', 'bottom', 'underside', 'undersurface']","['短襪', '襪子', '袜子', '底面', '底', '下侧', '下面']","['calcetín', 'media', 'calcetines', 'parte inferior']","['靴下', 'ソックス']",['양말'],"['Sokk', 'sokk']","['sukka', 'alapää', 'alaosa', 'alalaita']","['sok', 'onderzijde', 'onderkant', 'onderzij']",['मोज़ा'],"['calzino', 'calza', 'pedalino', 'calzetta', 'fondo', 'di sotto', 'disotto', 'basso']",stocking
"['estomac', 'ventre']","['Bauch', 'Magen']","['желудок', 'желудок человека', 'Желудок человека']","['stomach', 'breadbasket', 'tummy', 'tum', 'body of stomach']","['肚子', '胃']","['estómago', 'barriga', 'panza', 'buche', 'tum', 'granero']","['胃', '胃体', '胃体部']","['위', '위장']","['kõht', 'magu', 'Magu']","['vatsa', 'maha', 'Mahalaukku', 'mahalaukku', 'masu']","['maag', 'buik']","['अमाशय', 'आमाशय']","['stomaco', 'pancia', 'addome', 'ventre']",stomach
"['mémoire', 'mémoire informatique', 'mémoire de stockage']","['Gedächtnis', 'Datenspeicher', 'Speichermedium', 'Speicher', 'Computerspeicher', 'Arbeitsspeicher']","['память', 'устройство хранения информации', 'запоминающее устройство', 'компью́терная па́мять', 'компьютерная память', 'компьютерное хранилище данных', 'па́мять']","['memory', 'remembering', 'computer memory', 'computer storage', 'computer data storage', 'storage', 'memory board', 'store']","['記憶', '记忆', '内存', '電腦數據存貯器', '電腦記憶體', '內存', '存储器']","['memoria', 'dispositivo de almacenamiento', 'memoria principal', 'memoria informática', 'memoria computacional', 'almacenar', 'almacén', 'almacenamiento', 'tarjeta de memoria', 'almacenamiento computacional']","['記憶', '記憶装置', 'メモリ', '主記憶装置', 'メモリー']","['기억', '주기억장치', '기억 장치', '메모리']","['Mälu', 'mälu', 'arvuti mälu']","['muisti', 'Muisti', 'muistaminen', 'muistikortti', 'tietokonemuisti']","['geheugen', 'nagedachtenis', 'opslagmedium', 'computergeheugen', 'intern geheugen', 'geheugeneenheid']","['याद', 'स्मृति', 'स्मृति के विविध आयाम', 'कंप्यूटर स्मृति']","['memoria', 'reminiscenza', 'rimembranza', 'ricordo', 'memoria per computer', 'memoria informatica']",store
"['rue', 'route', 'itinéraire', 'chemin']","['Strasse', 'Straße', 'Wegstrecke', 'Weg', 'Pfad', 'Route']","['дорога', 'курс', 'маршру́т', 'доро́га', 'тра́сса', 'путь', 'улица']","['road', 'route', 'street']","['沿路', '马路', '道路', '路徑', '馬路', '路径', '路', '航线', '路線', '线', '航線', '道', '路线', '線', '公路']","['carretera', 'calle', 'camino', 'itinerario', 'ruta', 'rua']","['道', '道路', '路線', '通路', '道筋', 'ルート', '通り']","['도로', '경로', '길', '로선', '노선']","['maantee', 'tee', 'marsruut', 'teekond']","['tie', 'maantie', 'reitti', 'katu']","['baan', 'straat', 'weg', 'traject', 'route', 'kasseiweg', 'straatweg', 'steenweg']","['राह', 'रोड', 'रास्ता', 'सड़क', 'मार्ग', 'पथ']","['strada', 'itinerario', 'percorso', 'via di comunicazione', 'via', 'strada di città', 'strada urbana']",street
"['dimanche', 'jour du Seigneur']","['Sonntag', 'Herrentag', 'Tag des Herrn', 'Herrntag']","['воскресенье', 'неде́ля', 'воскресе́нье', 'День Господень']","['Sunday', 'Sun', ""Lord's Day"", 'Dominicus']","['星期天', '周日', '主日', '星期日', '礼拜天', '禮拜日', '礼拜日', '禮拜天', '朝圣日']","['domingo', 'Día del Señor', 'día del Senyor', 'dom']","['日曜日', '主日', '日曜']","['일요일', '주일']",['pühapäev'],"['sunnuntai', 'lepopäivä', 'pyhäpäivä', 'su', 'Dominicus']",['zondag'],"['रविवार', 'आदित्यवार', 'इतवार', 'एतवार', 'सूर्यवार', 'भानुवार']",['domenica'],sun
"['queue', 'verge', 'zob', 'membre', 'pénis', 'zizi', 'bite', 'membre viril', ""pénis d'oiseau"", 'Pénis']","['Zipfel', 'Lümmel', 'Penis', 'Pimmel', 'Willy', 'Schwanz', 'Pipimann', 'Piepmatz', 'Glied', 'Penis der Vögel', 'Penis der Säugetiere', 'männliches Glied', 'Teil', 'Gerät']","['аппара́т', 'полово́й член', 'пенис млекопитающего', 'хер', 'птичий пенис', 'хуй', 'член', 'мужско́й полово́й о́рган', 'пе́нис', 'пенис', 'мужско́й полово́й член', 'часть те́ла', 'половой член', 'прибо́р', 'хвост']","['penis', 'pecker', 'dong', 'pickle', 'putz', 'dick', 'member', 'prick', 'phallus', 'mammalian penis', 'bird penis', 'tail']","['陰莖', '阴茎', '鸡巴', '鳥', '屌', '雞巴', '阳物', '陽物', '阳具', '陽具', '肢', '鸟', '尾巴', '尾子', '尾']","['verga', 'pijo', 'pene', 'polla', 'poronga', 'miembro', 'garompa', 'poste', 'carajo', 'pirulo', 'pito', 'pija', 'pipe', 'tranca', 'pene de los mamíferos', 'pirula', 'chota', 'papirola', 'falo', 'cola']","['ペニス', 'イチモツ', '陰茎', '男根', 'ちんぽ', 'ちんちん', 'ちんこ', '魔羅', '玩具', '道具', '尾', '尻尾']","['자지', '음경', '고추', '좆', '남근', '페니스', '꼬리']","['suguti', 'kürb', 'peenis', 'Suguti', 'riist', 'saba']","['siitin', 'penis', 'nahkahuilu', 'sladdi', 'jortikka', 'parru', 'raaja', 'elin', 'veijari', 'kikkeli', 'kulli', 'kyrpä', 'veitikka', 'meisseli', 'lihatiirikka', 'slerba', 'pikkuveli', 'kolmas jalka', 'slaikka', 'kalu', 'patukka', 'tatti', 'pipuli', 'taikavarpu', 'jäsen', 'jörbä', 'lerssi', 'jorma', 'vehje', 'lihatikkari', 'slaikkari', 'pensseli', 'kikuli', 'mahtitatti', 'mela', 'pippeli', 'molo', 'heppi', 'etuveitikka', 'muna', 'köli', 'mulkku', 'fallos', 'pyrstö', 'häntä']","['jongeheer', 'fallus', 'roede', 'lul', 'lid', 'piemel', 'penis', 'plasser', 'snikkel', 'leuter', 'pik', 'ledemaat', 'penis van vogels', 'mannelijk lid', 'pisser', 'joystick', 'tamp', 'tampeloeres', 'potlood', 'piel', 'zwengel', 'fluit', 'sannie', 'geslachtsdeel', 'staart']","['शिश्न', 'लिंग', 'दुम', 'पूंछ', 'पूँछ', 'पुच्छ']","['mazza', 'pene', 'membro', 'cazzo', 'verga', 'arnese', 'asta', 'membro virile', 'fallo', 'coda']",tail
"['fil', 'Elephantidae', 'elephantidae', 'fil textile', 'ficelle', 'corde', 'fil métallique']","['Elefanten', 'Garn', 'Faden', 'Zwirn', 'Strang', 'Nähgarn', 'Kordel', 'Schnur', 'Draht']","['слоновые', 'пряжа', 'пря́жа', 'нить', 'ни́тка', 'Шпагат', 'шпагат', 'верёвка', 'шнур', 'шпага́т', 'бечёвка']","['Elephantidae', 'family Elephantidae', 'thread', 'yarn', 'string', 'twine', 'wire', 'conducting wire']","['象科', '纱线', '纱', '线', '紗', '線', '毛線', '毛线', '紗線', '合股線', '合股线', '细绳', '傳導線', '導線', '导线', '传导线']","['Elephantidae', 'elefántidos', 'familia Elephantidae', 'hilo', 'hebra', 'hilado', 'lana', 'hilaza', 'cordel', 'mecate', 'cuerda', 'guita', 'bramante', 'cordón', 'cable', 'alambre']","['ゾウ科', '糸', '毛糸', '紐', '針金']","['코끼리과', '실', '털실', '끈']","['Elevant', 'elevantlased', 'kedrus', 'lõng', 'niit', 'nöör', 'Nöör']","['Norsut', 'norsut', 'Elephantidae-heimo', 'rihma', 'lanka', 'kuitu', 'säie', 'naru', 'nyöri', 'johdin', 'sähköjohto']","['Elephantidae', 'olifanten', 'garen', 'draad', 'twijn', 'koord', 'streng', 'tweern', 'paktouw', 'bindtouw', 'bindgaren', 'touw', 'pees', 'snoer', 'elektriciteitsdraad', 'ader']","['एलिफैन्टिडी', 'तागा', 'सूत', 'धागा', 'तंत', 'ताँत', 'सूत्र', 'डोरा', 'तन्तु', 'तार']","['Elephantidae', 'filo', 'filato', 'refe', 'cucirino', 'stringa', 'spago', 'legaccio', 'laccetto', 'fila', 'cordicella', 'filo metallico', 'filo di metallo']",thread
"['gorge', 'canyon', 'canon', 'cañon', 'pharynx']","['Schlucht', 'Canyon', 'Kehle']","['каньон', 'горло', 'го́рло', 'гло́тка']","['canyon', 'canon', 'throat', 'pharynx']","['峡谷', '咽头', '咽喉', '嗓子', '咽', '喉咙', '喉嚨']","['cañón', 'desfiladero', 'cañó', 'canon', 'congosto', 'canón', 'barranca', 'garganta', 'faringe']","['峡谷', '喉', '咽喉']","['사용자:Tursetic/협곡', '협곡', '멱살', '목구멍', '멱']","['kanjon', 'kurk']","['kanjoni', 'rotkolaakso', 'kurkku', 'pharynx', 'nielu']","['kloof', 'hals', 'keel', 'gorgel', 'farynx', 'strot']","['तंग घाटी', 'गला']","['canyon', 'gola', 'cañon', 'gozzo', 'faringe', 'strozza', 'gorgia']",throat
['pouce'],"['Zoll', 'Daumen']","['дюйм', 'большой палец', 'большо́й па́лец']","['inch', 'in', 'thumb', 'pollex']","['英寸', '拇指', '大拇指', '大指', '大拇哥']","['pulgada', 'pulgar', 'dedo pulgar', 'dedo', 'pollex', 'dedo gordo']","['インチ', '親指']","['인치', '엄지', '엄지손가락']","['toll', 'pöial']","['tuuma', 'XXX', 'peukalo', 'pollex']","['inch', 'duim']","['इंच', 'अंगूठा', 'अंगुष्ठ']","['pollice', 'dito grosso', 'indice']",thumb
"['tarif', 'prix', 'frais administratifs', 'taxe', 'honoraires']","['Preis', 'Gebühr', 'Fahrpreis', 'Tarifsystem', 'Fahrgebühr']","['цена', 'розничная цена', 'цена́', 'сто́имость', 'плата', 'взнос', 'сбор', 'гонора́р', 'по́шлина', 'вознагражде́ние', 'пла́та', 'плата за проезд', 'пла́та за прое́зд', 'оплата стоимости проезда', 'цена́ биле́та']","['price', 'retail price', 'retail', 'cost', 'terms', 'damage', 'fee', 'fare', 'transportation']","['零售價', '价格', '價格', '價錢', '零售价', '价钱', '價', '价', '价款', '费', '費', '費用', '小费', '车费', '車費', '运费']","['precio', 'canon', 'precio unitario', 'importe', 'daño', 'condiciones', 'honorario', 'tasa', 'tarifa', 'cuota', 'honorarios', 'estipendio', 'pasaje', 'billete']","['値段', '価格', '代金', '小売価格', '費', '課金', '料金', '運賃']","['값', '賈格', '가격', '과금', '비', '요금', '료금', '운임']","['hind', 'tasu']","['hinta', 'vähittäismyyntihinta', 'vähittäishinta', 'korvaus', 'maksu', 'palkkio', 'tariffi', 'taksa', 'julkisen liikenteen maksu', 'ajomaksu', 'matkalipun hinta']","['prijs', 'honorarium', 'heffing', 'gage', 'vacatie', 'inschrijvingsgeld', 'inschrijfgeld', 'collegegeld', 'vacatiegeld', 'veergeld', 'vervoersprijs', 'veerloon', 'tarief']","['दाम', 'क़ीमत', 'मूल्य', 'कीमत', 'शुल्क', 'वेतन', 'फ़ीस', 'किराया']","['prezzo', 'retribuzione', 'quota', 'tariffa', 'emolumento', 'onorario', 'tassa', 'retta', 'cachet', 'compenso', 'parcella', 'spettanza', 'notula', 'prezzo della corsa']",ticket
"['orteil', 'doigt', 'dactyle', 'doigt de pied', 'doigts de pied', 'petit orteil']","['Digitus', 'Zeh', 'Finger', 'kleiner Zeh', 'Zehe', 'Digitus pedis III', 'Digitus pedis II']","['палец', 'па́лец', 'перст', 'мизинец', 'па́лец на ноге́', 'палец стопы', 'па́лец ноги́']","['dactyl', 'digit', 'toes', 'baby toe', 'toe', 'little toe', 'pinky toe', 'fifth toe', 'second toe', 'third toe']","['腳趾', '指', '手指', '脚趾', '手指腳趾', '脚尖', '趾']","['dedo', 'dígito', 'dedos del pie', 'dedo pequeño del pie', 'dedo de pie', 'dedo del pie', 'dedo meñique', 'ortejo', 'meñique del pie']","['指', '指趾', '足指', 'つま先', '趾', '爪先']","['손가락', '손발가락', '발가락']","['sõrmed ja varbad', 'varvas']","['varvas', 'sormi']","['digit', 'Digit', 'vinger', 'teen', 'cijfer', 'kleine teen', 'tenen', 'kom nou']","['उंगली', 'पाँव का अंगूठा']","['dito', 'digito', 'minolo', 'quinto dito', 'dito del piede', 'alluce']",toe
"['soulier', 'tatane', 'chaussure', 'pompe', 'grolle', 'godasse', 'bottine', 'botte']","['Schuh', 'Lackschuh', 'Stiefel']","['обувь', 'полуботи́нок', 'туфли', 'боти́нок', 'башма́к', 'Лёгкая обувь', 'о́бувь', 'ту́фля', 'сапоги', 'Сапоги']","['shoe', 'boot']","['鞋', '鞋子', '靴', '皮靴', '靴子', '长靴']","['zapato', 'bota']","['靴', 'シューズ', '長靴', 'ブーツ']","['신', '신발', '부츠']","['king', 'kingad', 'Saabas', 'saabas']","['kenkä', 'Saapas', 'saapas', 'varsikenkä']","['schoen', 'aansteker', 'laars', 'bot', 'laarsje']","['शू', 'जूता']","['scarpa', 'calzatura', 'stivale', 'scarpone']",tongue
"['dents', 'dent', 'dent humaine']","['Zähne', 'Zahn', 'menschlicher Zahn']","['зуб', 'зубы человека', 'Зубы человека']","['tooth', 'teeth', 'human tooth']","['牙齒', '人類牙齒', '牙齿', '齿', '牙']","['diente', 'dientes', 'diente humano']","['歯', 'ヒトの歯']","['이', '사람의 이']","['Hambad', 'hammas', 'hambad']","['hammas', 'Hammas']","['gebitselement', 'tand', 'tanden', 'menselijke tand']","['मानव दाँत', 'दाँत']","['denti', 'dente', 'dente umano']",tooth
"['train', 'convoi', 'vitesse', 'groupe motopropulseur', 'engrenage']","['Zug', 'Personenzug', 'Gang', 'Zahnradgetriebe', 'Antriebsstrang']","['поезд', 'зубчатая передача', 'трансмиссии']","['passenger train', 'railroad train', 'gear', 'caravan', 'procession', 'power train', 'geartrain', 'gearing', 'powertrain', 'gear train']","['火車', '列车', '火车', '列車', '鐵路列車', '铁路列车', '动力总成', '轮系', '传动系', '档', '齿轮装置', '传动装置']","['tren', 'ferrocarril', 'locomotora', 'trenes', 'convoy', 'procesión', 'cola', 'cambio', 'reductores de velocidad', 'tren de potencia', 'Sistema de propulsión', 'Reductores de velocidad', 'sistema de propulsión', 'marcha', 'engranaje']","['列車', 'パワートレイン', 'ギアトレーン']","['기차', '열차']","['rong', 'hammasülekanne', 'Hammasülekanne']","['juna', 'opettaa', 'harjoittaa', 'voimalinja', 'hammasvälitys', 'vaihteisto', 'vaihdelaitteisto', 'vaihde', 'voimansiirtolaitteisto', 'vipulaitteisto', 'vaihteet']","['trein', 'konvooi', 'karavaan', 'versnelling', 'aandrijflijn', 'derailleur']",['रेलगाड़ी'],"['treno passeggeri', 'treno', 'convoglio', 'carovana', 'cambio', 'processione', 'Riduttore di velocità', 'gruppo motopropulsore', 'rotismo']",train
"['plateau', 'estrade', 'scène']","['Hochebene', 'Bühne']","['плато', 'сцена']","['tableland', 'stage']","['高原', '舞台']","['meseta', 'mesa', 'aljarafe', 'altiplano', 'ajarafe', 'altiplanície', 'escenario', 'escena']","['台地', '高原', '演壇', '舞台']","['고원', '무대']","['lavamaa', 'lava']","['ylänkö', 'tasanko', 'laakiomaa', 'näyttämö', 'estradi', 'esiintymislava']","['hoogland', 'hoogvlakte', 'toneel', 'verhoog', 'podium']",['पठार'],"['pianoro', 'altopiano', 'acrocoro', 'altipiano', 'tavolato', 'tavoliere', 'vassoio', 'palco', 'palcoscenico', 'palco scenico', 'scena']",tray
['arbre'],['Baum'],['дерево'],['tree'],"['树', '樹', '乔木']","['árbol', 'arbol']","['樹木', '木']",['나무'],['puu'],['puu'],['boom'],"['पेड़', 'वृक्ष']","['albero', 'albore', 'arbore']",tree
"['falzar', 'falzard', 'bénoche', 'fendard', 'futal', 'fute', 'froc', 'pantalon', 'bénard']","['Hose', 'Hosen']",['брюки'],"['pants', 'trousers', 'pair of trousers', 'pant', 'trouser']","['長褲', '裤子', '长裤', '褲子', '褲']","['pantalón', 'pantalones', 'herales']",['ズボン'],['바지'],"['püksid', 'Püksid']",['housut'],['broek'],['पैंट'],"['pantaloni', 'brache']",trousers
